dataset_ID,interval,attack,spikes,class,differenceSpikes_1
3,1040,Spontaneous,14298,0,-60868
3,1041,Spontaneous,17370,0,3072
3,1042,Spontaneous,31605,0,14235
3,1043,Spontaneous,18522,0,-13083
3,1044,Spontaneous,9730,0,-8792
3,1045,Spontaneous,17959,0,8229
3,1046,Spontaneous,7731,0,-10228
3,1047,Spontaneous,9435,0,1704
3,1048,Spontaneous,11327,0,1892
3,1049,Spontaneous,21474,0,10147
3,1050,Spontaneous,8266,0,-13208
7,1051,Spontaneous,5462,0,-2804
7,1052,Spontaneous,7079,0,1617
7,1053,Spontaneous,12861,0,5782
7,1054,Spontaneous,9218,0,-3643
7,1055,Spontaneous,11137,0,1919
7,1056,Spontaneous,80360,0,69223
7,1057,Spontaneous,87684,0,7324
7,1058,Spontaneous,78251,0,-9433
7,1059,Spontaneous,76618,0,-1633
7,1060,Spontaneous,7615,0,-69003
7,1061,Spontaneous,4993,0,-2622
7,1062,Spontaneous,8712,0,3719
7,1063,Spontaneous,10428,0,1716
7,1064,Spontaneous,9082,0,-1346
7,1065,Spontaneous,7815,0,-1267
7,1066,Spontaneous,11223,0,3408
7,1067,Spontaneous,9933,0,-1290
7,1068,Spontaneous,34925,0,24992
7,1069,Spontaneous,102265,0,67340
7,1070,Spontaneous,10828,0,-91437
7,1071,Spontaneous,13321,0,2493
7,1072,Spontaneous,38897,0,25576
7,1073,Spontaneous,19828,0,-19069
7,1074,Spontaneous,11690,0,-8138
7,1075,Spontaneous,12409,0,719
7,1076,Spontaneous,17123,0,4714
7,1077,Spontaneous,9805,0,-7318
7,1078,Spontaneous,16595,0,6790
7,1079,Spontaneous,14372,0,-2223
7,1080,Spontaneous,15634,0,1262
3,1081,Spontaneous,6781,0,-8853
3,1082,Spontaneous,12801,0,6020
3,1083,Spontaneous,14218,0,1417
3,1084,Spontaneous,17653,0,3435
3,1085,Spontaneous,10006,0,-7647
3,1086,Spontaneous,89340,0,79334
3,1087,Spontaneous,91998,0,2658
3,1088,Spontaneous,76674,0,-15324
3,1089,Spontaneous,61815,0,-14859
3,1090,Spontaneous,5165,0,-56650
3,1091,Spontaneous,5525,0,360
3,1092,Spontaneous,11207,0,5682
3,1093,Spontaneous,8282,0,-2925
3,1094,Spontaneous,16026,0,7744
3,1095,Spontaneous,12337,0,-3689
3,1096,Spontaneous,10882,0,-1455
3,1097,Spontaneous,6852,0,-4030
3,1098,Spontaneous,27620,0,20768
3,1099,Spontaneous,75166,0,47546
3,1100,Spontaneous,14298,0,-60868
3,1101,Spontaneous,17370,0,3072
3,1102,Spontaneous,31605,0,14235
3,1103,Spontaneous,18522,0,-13083
3,1104,Spontaneous,9730,0,-8792
3,1105,Spontaneous,17959,0,8229
3,1106,Spontaneous,7731,0,-10228
3,1107,Spontaneous,9435,0,1704
3,1108,Spontaneous,11327,0,1892
3,1109,Spontaneous,21474,0,10147
3,1110,Spontaneous,8266,0,-13208
5,1111,Spontaneous,6062,0,-2204
5,1112,Spontaneous,10732,0,4670
5,1113,Spontaneous,7970,0,-2762
5,1114,Spontaneous,11341,0,3371
5,1115,Spontaneous,13649,0,2308
5,1116,Spontaneous,76261,0,62612
5,1117,Spontaneous,124955,0,48694
5,1118,Spontaneous,70800,0,-54155
5,1119,Spontaneous,67544,0,-3256
5,1120,Spontaneous,9228,0,-58316
5,1121,Spontaneous,6442,0,-2786
5,1122,Spontaneous,8643,0,2201
5,1123,Spontaneous,14095,0,5452
5,1124,Spontaneous,12238,0,-1857
5,1125,Spontaneous,13011,0,773
5,1126,Spontaneous,15372,0,2361
5,1127,Spontaneous,13731,0,-1641
5,1128,Spontaneous,28134,0,14403
5,1129,Spontaneous,80686,0,52552
5,1130,Spontaneous,14231,0,-66455
5,1131,Spontaneous,17189,0,2958
5,1132,Spontaneous,46208,0,29019
5,1133,Spontaneous,11530,0,-34678
5,1134,Spontaneous,10312,0,-1218
5,1135,Spontaneous,9399,0,-913
5,1136,Spontaneous,9397,0,-2
5,1137,Spontaneous,17658,0,8261
5,1138,Spontaneous,9483,0,-8175
5,1139,Spontaneous,12726,0,3243
5,1140,Spontaneous,17362,0,4636
7,1141,Spontaneous,5462,0,-11900
7,1142,Spontaneous,7079,0,1617
7,1143,Spontaneous,12861,0,5782
7,1144,Spontaneous,9218,0,-3643
7,1145,Spontaneous,11137,0,1919
7,1146,Spontaneous,80360,0,69223
7,1147,Spontaneous,87684,0,7324
7,1148,Spontaneous,78251,0,-9433
7,1149,Spontaneous,76618,0,-1633
7,1150,Spontaneous,7615,0,-69003
7,1151,Spontaneous,4993,0,-2622
7,1152,Spontaneous,8712,0,3719
7,1153,Spontaneous,10428,0,1716
7,1154,Spontaneous,9082,0,-1346
7,1155,Spontaneous,7815,0,-1267
7,1156,Spontaneous,11223,0,3408
7,1157,Spontaneous,9933,0,-1290
7,1158,Spontaneous,34925,0,24992
7,1159,Spontaneous,102265,0,67340
7,1160,Spontaneous,10828,0,-91437
7,1161,Spontaneous,13321,0,2493
7,1162,Spontaneous,38897,0,25576
7,1163,Spontaneous,19828,0,-19069
7,1164,Spontaneous,11690,0,-8138
7,1165,Spontaneous,12409,0,719
7,1166,Spontaneous,17123,0,4714
7,1167,Spontaneous,9805,0,-7318
7,1168,Spontaneous,16595,0,6790
7,1169,Spontaneous,14372,0,-2223
7,1170,Spontaneous,15634,0,1262
0,1171,Spontaneous,5950,0,-9684
0,1172,Spontaneous,7132,0,1182
0,1173,Spontaneous,24436,0,17304
0,1174,Spontaneous,14017,0,-10419
0,1175,Spontaneous,8748,0,-5269
0,1176,Spontaneous,102580,0,93832
0,1177,Spontaneous,115106,0,12526
0,1178,Spontaneous,77393,0,-37713
0,1179,Spontaneous,54874,0,-22519
0,1180,Spontaneous,12815,0,-42059
0,1181,Spontaneous,7866,0,-4949
0,1182,Spontaneous,5344,0,-2522
0,1183,Spontaneous,8528,0,3184
0,1184,Spontaneous,7001,0,-1527
0,1185,Spontaneous,10214,0,3213
0,1186,Spontaneous,11318,0,1104
0,1187,Spontaneous,16039,0,4721
0,1188,Spontaneous,16228,0,189
0,1189,Spontaneous,109570,0,93342
0,1190,Spontaneous,10616,0,-98954
0,1191,Spontaneous,9551,0,-1065
0,1192,Spontaneous,48411,0,38860
0,1193,Spontaneous,18143,0,-30268
0,1194,Spontaneous,15951,0,-2192
0,1195,Spontaneous,14500,0,-1451
0,1196,Spontaneous,11074,0,-3426
0,1197,Spontaneous,14010,0,2936
0,1198,Spontaneous,11480,0,-2530
0,1199,Spontaneous,8516,0,-2964
0,1200,Spontaneous,12053,0,3537
3,1201,FLO,6781,0,-5272
3,1202,FLO,12801,0,6020
3,1203,FLO,14218,0,1417
3,1204,FLO,17653,0,3435
3,1205,FLO,10006,0,-7647
3,1206,FLO,89340,0,79334
3,1207,FLO,104056,1,14716
3,1208,FLO,78089,0,-25967
3,1209,FLO,60910,0,-17179
3,1210,FLO,5216,0,-55694
3,1211,FLO,5541,0,325
3,1212,FLO,11145,0,5604
3,1213,FLO,8243,0,-2902
3,1214,FLO,15989,0,7746
3,1215,FLO,12200,0,-3789
3,1216,FLO,10955,0,-1245
3,1217,FLO,6845,0,-4110
3,1218,FLO,27671,0,20826
3,1219,FLO,74994,0,47323
3,1220,FLO,14294,0,-60700
3,1221,FLO,17502,0,3208
3,1222,FLO,31572,0,14070
3,1223,FLO,18532,0,-13040
3,1224,FLO,9738,0,-8794
3,1225,FLO,17898,0,8160
3,1226,FLO,7696,0,-10202
3,1227,FLO,9458,0,1762
3,1228,FLO,11279,0,1821
3,1229,FLO,21528,0,10249
3,1230,FLO,8316,0,-13212
7,1231,FLO,5462,0,-2854
7,1232,FLO,7079,0,1617
7,1233,FLO,12861,0,5782
7,1234,FLO,9218,0,-3643
7,1235,FLO,11137,0,1919
7,1236,FLO,80360,0,69223
7,1237,FLO,109553,1,29193
7,1238,FLO,78483,0,-31070
7,1239,FLO,76699,0,-1784
7,1240,FLO,7665,0,-69034
7,1241,FLO,4969,0,-2696
7,1242,FLO,8722,0,3753
7,1243,FLO,10390,0,1668
7,1244,FLO,8979,0,-1411
7,1245,FLO,7807,0,-1172
7,1246,FLO,11147,0,3340
7,1247,FLO,9966,0,-1181
7,1248,FLO,34967,0,25001
7,1249,FLO,102224,0,67257
7,1250,FLO,10815,0,-91409
7,1251,FLO,13312,0,2497
7,1252,FLO,38942,0,25630
7,1253,FLO,19998,0,-18944
7,1254,FLO,11638,0,-8360
7,1255,FLO,12469,0,831
7,1256,FLO,17079,0,4610
7,1257,FLO,9810,0,-7269
7,1258,FLO,16521,0,6711
7,1259,FLO,14473,0,-2048
7,1260,FLO,15582,0,1109
5,1261,Spontaneous,6062,0,-9520
5,1262,Spontaneous,10732,0,4670
5,1263,Spontaneous,7970,0,-2762
5,1264,Spontaneous,11341,0,3371
5,1265,Spontaneous,13649,0,2308
5,1266,Spontaneous,76261,0,62612
5,1267,Spontaneous,124955,0,48694
5,1268,Spontaneous,70800,0,-54155
5,1269,Spontaneous,67544,0,-3256
5,1270,Spontaneous,9228,0,-58316
5,1271,Spontaneous,6442,0,-2786
5,1272,Spontaneous,8643,0,2201
5,1273,Spontaneous,14095,0,5452
5,1274,Spontaneous,12238,0,-1857
5,1275,Spontaneous,13011,0,773
5,1276,Spontaneous,15372,0,2361
5,1277,Spontaneous,13731,0,-1641
5,1278,Spontaneous,28134,0,14403
5,1279,Spontaneous,80686,0,52552
5,1280,Spontaneous,14231,0,-66455
5,1281,Spontaneous,17189,0,2958
5,1282,Spontaneous,46208,0,29019
5,1283,Spontaneous,11530,0,-34678
5,1284,Spontaneous,10312,0,-1218
5,1285,Spontaneous,9399,0,-913
5,1286,Spontaneous,9397,0,-2
5,1287,Spontaneous,17658,0,8261
5,1288,Spontaneous,9483,0,-8175
5,1289,Spontaneous,12726,0,3243
5,1290,Spontaneous,17362,0,4636
0,1291,Spontaneous,5950,0,-11412
0,1292,Spontaneous,7132,0,1182
0,1293,Spontaneous,24436,0,17304
0,1294,Spontaneous,14017,0,-10419
0,1295,Spontaneous,8748,0,-5269
0,1296,Spontaneous,102580,0,93832
0,1297,Spontaneous,115106,0,12526
0,1298,Spontaneous,77393,0,-37713
0,1299,Spontaneous,54874,0,-22519
0,1300,Spontaneous,12815,0,-42059
0,1301,Spontaneous,7866,0,-4949
0,1302,Spontaneous,5344,0,-2522
0,1303,Spontaneous,8528,0,3184
0,1304,Spontaneous,7001,0,-1527
0,1305,Spontaneous,10214,0,3213
0,1306,Spontaneous,11318,0,1104
0,1307,Spontaneous,16039,0,4721
0,1308,Spontaneous,16228,0,189
0,1309,Spontaneous,109570,0,93342
0,1310,Spontaneous,10616,0,-98954
0,1311,Spontaneous,9551,0,-1065
0,1312,Spontaneous,48411,0,38860
0,1313,Spontaneous,18143,0,-30268
0,1314,Spontaneous,15951,0,-2192
0,1315,Spontaneous,14500,0,-1451
0,1316,Spontaneous,11074,0,-3426
0,1317,Spontaneous,14010,0,2936
0,1318,Spontaneous,11480,0,-2530
0,1319,Spontaneous,8516,0,-2964
0,1320,Spontaneous,12053,0,3537
7,1321,Spontaneous,5462,0,-6591
7,1322,Spontaneous,7079,0,1617
7,1323,Spontaneous,12861,0,5782
7,1324,Spontaneous,9218,0,-3643
7,1325,Spontaneous,11137,0,1919
7,1326,Spontaneous,80360,0,69223
7,1327,Spontaneous,87684,0,7324
7,1328,Spontaneous,78251,0,-9433
7,1329,Spontaneous,76618,0,-1633
7,1330,Spontaneous,7615,0,-69003
7,1331,Spontaneous,4993,0,-2622
7,1332,Spontaneous,8712,0,3719
7,1333,Spontaneous,10428,0,1716
7,1334,Spontaneous,9082,0,-1346
7,1335,Spontaneous,7815,0,-1267
7,1336,Spontaneous,11223,0,3408
7,1337,Spontaneous,9933,0,-1290
7,1338,Spontaneous,34925,0,24992
7,1339,Spontaneous,102265,0,67340
7,1340,Spontaneous,10828,0,-91437
7,1341,Spontaneous,13321,0,2493
7,1342,Spontaneous,38897,0,25576
7,1343,Spontaneous,19828,0,-19069
7,1344,Spontaneous,11690,0,-8138
7,1345,Spontaneous,12409,0,719
7,1346,Spontaneous,17123,0,4714
7,1347,Spontaneous,9805,0,-7318
7,1348,Spontaneous,16595,0,6790
7,1349,Spontaneous,14372,0,-2223
7,1350,Spontaneous,15634,0,1262
0,1351,Spontaneous,5950,0,-9684
0,1352,Spontaneous,7132,0,1182
0,1353,Spontaneous,24436,0,17304
0,1354,Spontaneous,14017,0,-10419
0,1355,Spontaneous,8748,0,-5269
0,1356,Spontaneous,102580,0,93832
0,1357,Spontaneous,115106,0,12526
0,1358,Spontaneous,77393,0,-37713
0,1359,Spontaneous,54874,0,-22519
0,1360,Spontaneous,12815,0,-42059
0,1361,Spontaneous,7866,0,-4949
0,1362,Spontaneous,5344,0,-2522
0,1363,Spontaneous,8528,0,3184
0,1364,Spontaneous,7001,0,-1527
0,1365,Spontaneous,10214,0,3213
0,1366,Spontaneous,11318,0,1104
0,1367,Spontaneous,16039,0,4721
0,1368,Spontaneous,16228,0,189
0,1369,Spontaneous,109570,0,93342
0,1370,Spontaneous,10616,0,-98954
0,1371,Spontaneous,9551,0,-1065
0,1372,Spontaneous,48411,0,38860
0,1373,Spontaneous,18143,0,-30268
0,1374,Spontaneous,15951,0,-2192
0,1375,Spontaneous,14500,0,-1451
0,1376,Spontaneous,11074,0,-3426
0,1377,Spontaneous,14010,0,2936
0,1378,Spontaneous,11480,0,-2530
0,1379,Spontaneous,8516,0,-2964
0,1380,Spontaneous,12053,0,3537
3,1381,FLO,6781,0,-5272
3,1382,FLO,12801,0,6020
3,1383,FLO,14218,0,1417
3,1384,FLO,17653,0,3435
3,1385,FLO,10006,0,-7647
3,1386,FLO,89340,0,79334
3,1387,FLO,104056,1,14716
3,1388,FLO,78089,0,-25967
3,1389,FLO,60910,0,-17179
3,1390,FLO,5216,0,-55694
3,1391,FLO,5541,0,325
3,1392,FLO,11145,0,5604
3,1393,FLO,8243,0,-2902
3,1394,FLO,15989,0,7746
3,1395,FLO,12200,0,-3789
3,1396,FLO,10955,0,-1245
3,1397,FLO,6845,0,-4110
3,1398,FLO,27671,0,20826
3,1399,FLO,74994,0,47323
3,1400,FLO,14294,0,-60700
3,1401,FLO,17502,0,3208
3,1402,FLO,31572,0,14070
3,1403,FLO,18532,0,-13040
3,1404,FLO,9738,0,-8794
3,1405,FLO,17898,0,8160
3,1406,FLO,7696,0,-10202
3,1407,FLO,9458,0,1762
3,1408,FLO,11279,0,1821
3,1409,FLO,21528,0,10249
3,1410,FLO,8316,0,-13212
5,1411,Spontaneous,6062,0,-2254
5,1412,Spontaneous,10732,0,4670
5,1413,Spontaneous,7970,0,-2762
5,1414,Spontaneous,11341,0,3371
5,1415,Spontaneous,13649,0,2308
5,1416,Spontaneous,76261,0,62612
5,1417,Spontaneous,124955,0,48694
5,1418,Spontaneous,70800,0,-54155
5,1419,Spontaneous,67544,0,-3256
5,1420,Spontaneous,9228,0,-58316
5,1421,Spontaneous,6442,0,-2786
5,1422,Spontaneous,8643,0,2201
5,1423,Spontaneous,14095,0,5452
5,1424,Spontaneous,12238,0,-1857
5,1425,Spontaneous,13011,0,773
5,1426,Spontaneous,15372,0,2361
5,1427,Spontaneous,13731,0,-1641
5,1428,Spontaneous,28134,0,14403
5,1429,Spontaneous,80686,0,52552
5,1430,Spontaneous,14231,0,-66455
5,1431,Spontaneous,17189,0,2958
5,1432,Spontaneous,46208,0,29019
5,1433,Spontaneous,11530,0,-34678
5,1434,Spontaneous,10312,0,-1218
5,1435,Spontaneous,9399,0,-913
5,1436,Spontaneous,9397,0,-2
5,1437,Spontaneous,17658,0,8261
5,1438,Spontaneous,9483,0,-8175
5,1439,Spontaneous,12726,0,3243
5,1440,Spontaneous,17362,0,4636
5,1441,Spontaneous,6062,0,-11300
5,1442,Spontaneous,10732,0,4670
5,1443,Spontaneous,7970,0,-2762
5,1444,Spontaneous,11341,0,3371
5,1445,Spontaneous,13649,0,2308
5,1446,Spontaneous,76261,0,62612
5,1447,Spontaneous,124955,0,48694
5,1448,Spontaneous,70800,0,-54155
5,1449,Spontaneous,67544,0,-3256
5,1450,Spontaneous,9228,0,-58316
5,1451,Spontaneous,6442,0,-2786
5,1452,Spontaneous,8643,0,2201
5,1453,Spontaneous,14095,0,5452
5,1454,Spontaneous,12238,0,-1857
5,1455,Spontaneous,13011,0,773
5,1456,Spontaneous,15372,0,2361
5,1457,Spontaneous,13731,0,-1641
5,1458,Spontaneous,28134,0,14403
5,1459,Spontaneous,80686,0,52552
5,1460,Spontaneous,14231,0,-66455
5,1461,Spontaneous,17189,0,2958
5,1462,Spontaneous,46208,0,29019
5,1463,Spontaneous,11530,0,-34678
5,1464,Spontaneous,10312,0,-1218
5,1465,Spontaneous,9399,0,-913
5,1466,Spontaneous,9397,0,-2
5,1467,Spontaneous,17658,0,8261
5,1468,Spontaneous,9483,0,-8175
5,1469,Spontaneous,12726,0,3243
5,1470,Spontaneous,17362,0,4636
3,1471,Spontaneous,6781,0,-10581
3,1472,Spontaneous,12801,0,6020
3,1473,Spontaneous,14218,0,1417
3,1474,Spontaneous,17653,0,3435
3,1475,Spontaneous,10006,0,-7647
3,1476,Spontaneous,89340,0,79334
3,1477,Spontaneous,91998,0,2658
3,1478,Spontaneous,76674,0,-15324
3,1479,Spontaneous,61815,0,-14859
3,1480,Spontaneous,5165,0,-56650
3,1481,Spontaneous,5525,0,360
3,1482,Spontaneous,11207,0,5682
3,1483,Spontaneous,8282,0,-2925
3,1484,Spontaneous,16026,0,7744
3,1485,Spontaneous,12337,0,-3689
3,1486,Spontaneous,10882,0,-1455
3,1487,Spontaneous,6852,0,-4030
3,1488,Spontaneous,27620,0,20768
3,1489,Spontaneous,75166,0,47546
3,1490,Spontaneous,14298,0,-60868
3,1491,Spontaneous,17370,0,3072
3,1492,Spontaneous,31605,0,14235
3,1493,Spontaneous,18522,0,-13083
3,1494,Spontaneous,9730,0,-8792
3,1495,Spontaneous,17959,0,8229
3,1496,Spontaneous,7731,0,-10228
3,1497,Spontaneous,9435,0,1704
3,1498,Spontaneous,11327,0,1892
3,1499,Spontaneous,21474,0,10147
3,1500,Spontaneous,8266,0,-13208
0,1501,Spontaneous,5950,0,-2316
0,1502,Spontaneous,7132,0,1182
0,1503,Spontaneous,24436,0,17304
0,1504,Spontaneous,14017,0,-10419
0,1505,Spontaneous,8748,0,-5269
0,1506,Spontaneous,102580,0,93832
0,1507,Spontaneous,115106,0,12526
0,1508,Spontaneous,77393,0,-37713
0,1509,Spontaneous,54874,0,-22519
0,1510,Spontaneous,12815,0,-42059
0,1511,Spontaneous,7866,0,-4949
0,1512,Spontaneous,5344,0,-2522
0,1513,Spontaneous,8528,0,3184
0,1514,Spontaneous,7001,0,-1527
0,1515,Spontaneous,10214,0,3213
0,1516,Spontaneous,11318,0,1104
0,1517,Spontaneous,16039,0,4721
0,1518,Spontaneous,16228,0,189
0,1519,Spontaneous,109570,0,93342
0,1520,Spontaneous,10616,0,-98954
0,1521,Spontaneous,9551,0,-1065
0,1522,Spontaneous,48411,0,38860
0,1523,Spontaneous,18143,0,-30268
0,1524,Spontaneous,15951,0,-2192
0,1525,Spontaneous,14500,0,-1451
0,1526,Spontaneous,11074,0,-3426
0,1527,Spontaneous,14010,0,2936
0,1528,Spontaneous,11480,0,-2530
0,1529,Spontaneous,8516,0,-2964
0,1530,Spontaneous,12053,0,3537
7,1531,FLO,5462,0,-6591
7,1532,FLO,7079,0,1617
7,1533,FLO,12861,0,5782
7,1534,FLO,9218,0,-3643
7,1535,FLO,11137,0,1919
7,1536,FLO,80360,0,69223
7,1537,FLO,109553,1,29193
7,1538,FLO,78483,0,-31070
7,1539,FLO,76699,0,-1784
7,1540,FLO,7665,0,-69034
7,1541,FLO,4969,0,-2696
7,1542,FLO,8722,0,3753
7,1543,FLO,10390,0,1668
7,1544,FLO,8979,0,-1411
7,1545,FLO,7807,0,-1172
7,1546,FLO,11147,0,3340
7,1547,FLO,9966,0,-1181
7,1548,FLO,34967,0,25001
7,1549,FLO,102224,0,67257
7,1550,FLO,10815,0,-91409
7,1551,FLO,13312,0,2497
7,1552,FLO,38942,0,25630
7,1553,FLO,19998,0,-18944
7,1554,FLO,11638,0,-8360
7,1555,FLO,12469,0,831
7,1556,FLO,17079,0,4610
7,1557,FLO,9810,0,-7269
7,1558,FLO,16521,0,6711
7,1559,FLO,14473,0,-2048
7,1560,FLO,15582,0,1109
5,1561,FLO,6062,0,-9520
5,1562,FLO,10732,0,4670
5,1563,FLO,7970,0,-2762
5,1564,FLO,11341,0,3371
5,1565,FLO,13649,0,2308
5,1566,FLO,76261,0,62612
5,1567,FLO,150289,1,74028
5,1568,FLO,71774,0,-78515
5,1569,FLO,67561,0,-4213
5,1570,FLO,9293,0,-58268
5,1571,FLO,6397,0,-2896
5,1572,FLO,8690,0,2293
5,1573,FLO,14017,0,5327
5,1574,FLO,12268,0,-1749
5,1575,FLO,13064,0,796
5,1576,FLO,15241,0,2177
5,1577,FLO,13747,0,-1494
5,1578,FLO,28150,0,14403
5,1579,FLO,80542,0,52392
5,1580,FLO,14238,0,-66304
5,1581,FLO,17240,0,3002
5,1582,FLO,46155,0,28915
5,1583,FLO,11481,0,-34674
5,1584,FLO,10397,0,-1084
5,1585,FLO,9400,0,-997
5,1586,FLO,9351,0,-49
5,1587,FLO,17711,0,8360
5,1588,FLO,9441,0,-8270
5,1589,FLO,12714,0,3273
5,1590,FLO,17375,0,4661
0,1591,Spontaneous,5950,0,-11425
0,1592,Spontaneous,7132,0,1182
0,1593,Spontaneous,24436,0,17304
0,1594,Spontaneous,14017,0,-10419
0,1595,Spontaneous,8748,0,-5269
0,1596,Spontaneous,102580,0,93832
0,1597,Spontaneous,115106,0,12526
0,1598,Spontaneous,77393,0,-37713
0,1599,Spontaneous,54874,0,-22519
0,1600,Spontaneous,12815,0,-42059
0,1601,Spontaneous,7866,0,-4949
0,1602,Spontaneous,5344,0,-2522
0,1603,Spontaneous,8528,0,3184
0,1604,Spontaneous,7001,0,-1527
0,1605,Spontaneous,10214,0,3213
0,1606,Spontaneous,11318,0,1104
0,1607,Spontaneous,16039,0,4721
0,1608,Spontaneous,16228,0,189
0,1609,Spontaneous,109570,0,93342
0,1610,Spontaneous,10616,0,-98954
0,1611,Spontaneous,9551,0,-1065
0,1612,Spontaneous,48411,0,38860
0,1613,Spontaneous,18143,0,-30268
0,1614,Spontaneous,15951,0,-2192
0,1615,Spontaneous,14500,0,-1451
0,1616,Spontaneous,11074,0,-3426
0,1617,Spontaneous,14010,0,2936
0,1618,Spontaneous,11480,0,-2530
0,1619,Spontaneous,8516,0,-2964
0,1620,Spontaneous,12053,0,3537
7,1621,FLO,5462,0,-6591
7,1622,FLO,7079,0,1617
7,1623,FLO,12861,0,5782
7,1624,FLO,9218,0,-3643
7,1625,FLO,11137,0,1919
7,1626,FLO,80360,0,69223
7,1627,FLO,109553,1,29193
7,1628,FLO,78483,0,-31070
7,1629,FLO,76699,0,-1784
7,1630,FLO,7665,0,-69034
7,1631,FLO,4969,0,-2696
7,1632,FLO,8722,0,3753
7,1633,FLO,10390,0,1668
7,1634,FLO,8979,0,-1411
7,1635,FLO,7807,0,-1172
7,1636,FLO,11147,0,3340
7,1637,FLO,9966,0,-1181
7,1638,FLO,34967,0,25001
7,1639,FLO,102224,0,67257
7,1640,FLO,10815,0,-91409
7,1641,FLO,13312,0,2497
7,1642,FLO,38942,0,25630
7,1643,FLO,19998,0,-18944
7,1644,FLO,11638,0,-8360
7,1645,FLO,12469,0,831
7,1646,FLO,17079,0,4610
7,1647,FLO,9810,0,-7269
7,1648,FLO,16521,0,6711
7,1649,FLO,14473,0,-2048
7,1650,FLO,15582,0,1109
3,1651,FLO,6781,0,-8801
3,1652,FLO,12801,0,6020
3,1653,FLO,14218,0,1417
3,1654,FLO,17653,0,3435
3,1655,FLO,10006,0,-7647
3,1656,FLO,89340,0,79334
3,1657,FLO,104056,1,14716
3,1658,FLO,78089,0,-25967
3,1659,FLO,60910,0,-17179
3,1660,FLO,5216,0,-55694
3,1661,FLO,5541,0,325
3,1662,FLO,11145,0,5604
3,1663,FLO,8243,0,-2902
3,1664,FLO,15989,0,7746
3,1665,FLO,12200,0,-3789
3,1666,FLO,10955,0,-1245
3,1667,FLO,6845,0,-4110
3,1668,FLO,27671,0,20826
3,1669,FLO,74994,0,47323
3,1670,FLO,14294,0,-60700
3,1671,FLO,17502,0,3208
3,1672,FLO,31572,0,14070
3,1673,FLO,18532,0,-13040
3,1674,FLO,9738,0,-8794
3,1675,FLO,17898,0,8160
3,1676,FLO,7696,0,-10202
3,1677,FLO,9458,0,1762
3,1678,FLO,11279,0,1821
3,1679,FLO,21528,0,10249
3,1680,FLO,8316,0,-13212
7,1681,Spontaneous,5462,0,-2854
7,1682,Spontaneous,7079,0,1617
7,1683,Spontaneous,12861,0,5782
7,1684,Spontaneous,9218,0,-3643
7,1685,Spontaneous,11137,0,1919
7,1686,Spontaneous,80360,0,69223
7,1687,Spontaneous,87684,0,7324
7,1688,Spontaneous,78251,0,-9433
7,1689,Spontaneous,76618,0,-1633
7,1690,Spontaneous,7615,0,-69003
7,1691,Spontaneous,4993,0,-2622
7,1692,Spontaneous,8712,0,3719
7,1693,Spontaneous,10428,0,1716
7,1694,Spontaneous,9082,0,-1346
7,1695,Spontaneous,7815,0,-1267
7,1696,Spontaneous,11223,0,3408
7,1697,Spontaneous,9933,0,-1290
7,1698,Spontaneous,34925,0,24992
7,1699,Spontaneous,102265,0,67340
7,1700,Spontaneous,10828,0,-91437
7,1701,Spontaneous,13321,0,2493
7,1702,Spontaneous,38897,0,25576
7,1703,Spontaneous,19828,0,-19069
7,1704,Spontaneous,11690,0,-8138
7,1705,Spontaneous,12409,0,719
7,1706,Spontaneous,17123,0,4714
7,1707,Spontaneous,9805,0,-7318
7,1708,Spontaneous,16595,0,6790
7,1709,Spontaneous,14372,0,-2223
7,1710,Spontaneous,15634,0,1262
0,1711,FLO,5950,0,-9684
0,1712,FLO,7132,0,1182
0,1713,FLO,24436,0,17304
0,1714,FLO,14017,0,-10419
0,1715,FLO,8748,0,-5269
0,1716,FLO,102580,0,93832
0,1717,FLO,130253,1,27673
0,1718,FLO,79058,0,-51195
0,1719,FLO,55046,0,-24012
0,1720,FLO,12614,0,-42432
0,1721,FLO,7952,0,-4662
0,1722,FLO,5347,0,-2605
0,1723,FLO,8414,0,3067
0,1724,FLO,7029,0,-1385
0,1725,FLO,10252,0,3223
0,1726,FLO,11303,0,1051
0,1727,FLO,16003,0,4700
0,1728,FLO,16181,0,178
0,1729,FLO,109649,0,93468
0,1730,FLO,10577,0,-99072
0,1731,FLO,9550,0,-1027
0,1732,FLO,48445,0,38895
0,1733,FLO,18210,0,-30235
0,1734,FLO,15996,0,-2214
0,1735,FLO,14568,0,-1428
0,1736,FLO,11044,0,-3524
0,1737,FLO,14017,0,2973
0,1738,FLO,11485,0,-2532
0,1739,FLO,8510,0,-2975
0,1740,FLO,12043,0,3533
5,1741,FLO,6062,0,-5981
5,1742,FLO,10732,0,4670
5,1743,FLO,7970,0,-2762
5,1744,FLO,11341,0,3371
5,1745,FLO,13649,0,2308
5,1746,FLO,76261,0,62612
5,1747,FLO,150289,1,74028
5,1748,FLO,71774,0,-78515
5,1749,FLO,67561,0,-4213
5,1750,FLO,9293,0,-58268
5,1751,FLO,6397,0,-2896
5,1752,FLO,8690,0,2293
5,1753,FLO,14017,0,5327
5,1754,FLO,12268,0,-1749
5,1755,FLO,13064,0,796
5,1756,FLO,15241,0,2177
5,1757,FLO,13747,0,-1494
5,1758,FLO,28150,0,14403
5,1759,FLO,80542,0,52392
5,1760,FLO,14238,0,-66304
